Date,Time,Measure,Period,Period_Transform,AdjustIsHoliday,Week,Week_Update,DayOfYear,DayOfYear_Transform,Temp_H,Date_Time,Holiday_Len,Month,Hour,A,B,IsHoliday
2018/2/27,09:15:00,307.6,B,1,0.0,2,5,58,69,22.2,2018-02-27 09:15:00,0,2,9,1.0,0.0,0
2018/2/27,09:30:00,299.4,B,1,0.0,2,5,58,69,22.2,2018-02-27 09:30:00,0,2,9,1.0,0.0,0
2018/2/27,09:45:00,297.0,B,1,0.0,2,5,58,69,22.2,2018-02-27 09:45:00,0,2,9,1.0,0.0,0
2018/2/27,10:00:00,303.8,B,1,0.0,2,5,58,69,22.2,2018-02-27 10:00:00,0,2,10,1.0,0.0,0
2018/2/27,10:15:00,312.2,B,1,0.0,2,5,58,69,23.4,2018-02-27 10:15:00,0,2,10,1.0,0.0,0
2018/2/27,10:30:00,315.2,B,1,0.0,2,5,58,69,23.4,2018-02-27 10:30:00,0,2,10,1.0,0.0,0
2018/2/27,10:45:00,304.3,B,1,0.0,2,5,58,69,23.4,2018-02-27 10:45:00,0,2,10,1.0,0.0,0
2018/2/27,11:00:00,302.2,B,1,0.0,2,5,58,69,23.4,2018-02-27 11:00:00,0,2,11,1.0,0.0,0
2018/2/27,11:15:00,307.5,B,1,0.0,2,5,58,69,24.4,2018-02-27 11:15:00,0,2,11,1.0,0.0,0
2018/2/27,11:30:00,299.9,B,1,0.0,2,5,58,69,24.4,2018-02-27 11:30:00,0,2,11,1.0,0.0,0
2018/2/27,11:45:00,303.6,B,1,0.0,2,5,58,69,24.4,2018-02-27 11:45:00,0,2,11,1.0,0.0,0
2018/2/27,12:00:00,312.5,B,1,0.0,2,5,58,69,24.4,2018-02-27 12:00:00,0,2,12,1.0,0.0,0
2018/2/27,12:15:00,316.8,B,1,0.0,2,5,58,69,25.0,2018-02-27 12:15:00,0,2,12,1.0,0.0,0
2018/2/27,12:30:00,307.7,B,1,0.0,2,5,58,69,25.0,2018-02-27 12:30:00,0,2,12,1.0,0.0,0
2018/2/27,12:45:00,303.7,B,1,0.0,2,5,58,69,25.0,2018-02-27 12:45:00,0,2,12,1.0,0.0,0
2018/2/27,13:00:00,304.9,B,1,0.0,2,5,58,69,25.0,2018-02-27 13:00:00,0,2,13,1.0,0.0,0
2018/2/27,13:15:00,299.6,B,1,0.0,2,5,58,69,26.9,2018-02-27 13:15:00,0,2,13,1.0,0.0,0
2018/2/27,13:30:00,315.0,B,1,0.0,2,5,58,69,26.9,2018-02-27 13:30:00,0,2,13,1.0,0.0,0
2018/2/27,13:45:00,304.9,B,1,0.0,2,5,58,69,26.9,2018-02-27 13:45:00,0,2,13,1.0,0.0,0
2018/2/27,14:00:00,335.2,B,1,0.0,2,5,58,69,26.9,2018-02-27 14:00:00,0,2,14,1.0,0.0,0
2018/2/27,14:15:00,340.6,B,1,0.0,2,5,58,69,28.2,2018-02-27 14:15:00,0,2,14,1.0,0.0,0
2018/2/27,14:30:00,315.3,B,1,0.0,2,5,58,69,28.2,2018-02-27 14:30:00,0,2,14,1.0,0.0,0
2018/2/27,14:45:00,307.2,B,1,0.0,2,5,58,69,28.2,2018-02-27 14:45:00,0,2,14,1.0,0.0,0
2018/2/27,15:00:00,317.3,B,1,0.0,2,5,58,69,28.2,2018-02-27 15:00:00,0,2,15,1.0,0.0,0
2018/2/27,15:15:00,313.8,B,1,0.0,2,5,58,69,27.2,2018-02-27 15:15:00,0,2,15,1.0,0.0,0
2018/2/27,15:30:00,302.8,B,1,0.0,2,5,58,69,27.2,2018-02-27 15:30:00,0,2,15,1.0,0.0,0
2018/2/27,15:45:00,308.9,B,1,0.0,2,5,58,69,27.2,2018-02-27 15:45:00,0,2,15,1.0,0.0,0
2018/2/27,16:00:00,312.0,B,1,0.0,2,5,58,69,27.2,2018-02-27 16:00:00,0,2,16,1.0,0.0,0
2018/2/27,16:15:00,287.7,B,1,0.0,2,5,58,69,25.1,2018-02-27 16:15:00,0,2,16,1.0,0.0,0
2018/2/27,16:30:00,286.9,B,1,0.0,2,5,58,69,25.1,2018-02-27 16:30:00,0,2,16,1.0,0.0,0
2018/2/27,16:45:00,304.3,B,1,0.0,2,5,58,69,25.1,2018-02-27 16:45:00,0,2,16,1.0,0.0,0
2018/2/27,17:00:00,322.3,B,1,0.0,2,5,58,69,25.1,2018-02-27 17:00:00,0,2,17,1.0,0.0,0
2018/2/27,17:15:00,311.4,B,1,0.0,2,5,58,69,23.3,2018-02-27 17:15:00,0,2,17,1.0,0.0,0
2018/2/27,17:30:00,297.1,B,1,0.0,2,5,58,69,23.3,2018-02-27 17:30:00,0,2,17,1.0,0.0,0
2018/2/27,17:45:00,312.7,B,1,0.0,2,5,58,69,23.3,2018-02-27 17:45:00,0,2,17,1.0,0.0,0
2018/2/27,18:00:00,296.6,B,1,0.0,2,5,58,69,23.3,2018-02-27 18:00:00,0,2,18,1.0,0.0,0
2018/2/27,18:15:00,290.8,B,1,0.0,2,5,58,69,22.6,2018-02-27 18:15:00,0,2,18,1.0,0.0,0
2018/2/27,18:30:00,287.4,B,1,0.0,2,5,58,69,22.6,2018-02-27 18:30:00,0,2,18,1.0,0.0,0
2018/2/27,18:45:00,284.9,B,1,0.0,2,5,58,69,22.6,2018-02-27 18:45:00,0,2,18,1.0,0.0,0
2018/2/27,19:00:00,285.9,B,1,0.0,2,5,58,69,22.6,2018-02-27 19:00:00,0,2,19,1.0,1.0,0
2018/2/27,19:15:00,278.6,B,1,0.0,2,5,58,69,21.4,2018-02-27 19:15:00,0,2,19,0.0,1.0,0
2018/2/27,19:30:00,271.0,B,1,0.0,2,5,58,69,21.4,2018-02-27 19:30:00,0,2,19,0.0,1.0,0
2018/2/27,19:45:00,262.1,B,1,0.0,2,5,58,69,21.4,2018-02-27 19:45:00,0,2,19,0.0,1.0,0
2018/2/27,20:00:00,273.4,B,1,0.0,2,5,58,69,21.4,2018-02-27 20:00:00,0,2,20,0.0,1.0,0
2018/2/27,20:15:00,273.0,B,1,0.0,2,5,58,69,21.0,2018-02-27 20:15:00,0,2,20,0.0,1.0,0
2018/2/27,20:30:00,273.7,B,1,0.0,2,5,58,69,21.0,2018-02-27 20:30:00,0,2,20,0.0,1.0,0
2018/2/27,20:45:00,272.7,B,1,0.0,2,5,58,69,21.0,2018-02-27 20:45:00,0,2,20,0.0,1.0,0
2018/2/27,21:00:00,286.3,B,1,0.0,2,5,58,69,21.0,2018-02-27 21:00:00,0,2,21,0.0,1.0,0
2018/2/27,21:15:00,275.7,B,1,0.0,2,5,58,69,20.8,2018-02-27 21:15:00,0,2,21,0.0,1.0,0
2018/2/27,21:30:00,271.2,B,1,0.0,2,5,58,69,20.8,2018-02-27 21:30:00,0,2,21,0.0,1.0,0
2018/2/27,21:45:00,263.0,B,1,0.0,2,5,58,69,20.8,2018-02-27 21:45:00,0,2,21,0.0,1.0,0
2018/2/27,22:00:00,271.0,B,1,0.0,2,5,58,69,20.8,2018-02-27 22:00:00,0,2,22,0.0,1.0,0
2018/2/27,22:15:00,269.2,B,1,0.0,2,5,58,69,20.2,2018-02-27 22:15:00,0,2,22,0.0,1.0,0
2018/2/27,22:30:00,277.5,B,1,0.0,2,5,58,69,20.2,2018-02-27 22:30:00,0,2,22,0.0,1.0,0
2018/2/27,22:45:00,262.9,C,2,0.0,2,5,58,69,20.2,2018-02-27 22:45:00,0,2,22,0.0,1.0,0
2018/2/27,23:00:00,265.4,C,2,0.0,2,5,58,69,20.2,2018-02-27 23:00:00,0,2,23,0.0,1.0,0
2018/2/27,23:15:00,263.4,C,2,0.0,2,5,58,69,19.6,2018-02-27 23:15:00,0,2,23,0.0,1.0,0
2018/2/27,23:30:00,255.4,C,2,0.0,2,5,58,69,19.6,2018-02-27 23:30:00,0,2,23,0.0,1.0,0
2018/2/27,23:45:00,244.5,C,2,0.0,2,5,58,69,19.6,2018-02-27 23:45:00,0,2,23,0.0,1.0,0
2018/2/28,00:00:00,255.2,C,2,0.0,2,5,58,69,19.6,2018-02-28 00:00:00,0,2,0,0.0,1.0,0
2018/2/28,00:15:00,239.7,C,2,0.0,3,7,59,70,19.7,2018-02-28 00:15:00,1,2,0,0.0,1.0,1
2018/2/28,00:30:00,246.4,C,2,0.0,3,7,59,70,19.7,2018-02-28 00:30:00,1,2,0,0.0,1.0,1
2018/2/28,00:45:00,243.2,C,2,0.0,3,7,59,70,19.7,2018-02-28 00:45:00,1,2,0,0.0,1.0,1
2018/2/28,01:00:00,245.1,C,2,0.0,3,7,59,70,19.7,2018-02-28 01:00:00,1,2,1,0.0,1.0,1
2018/2/28,01:15:00,256.1,C,2,0.0,3,7,59,70,19.3,2018-02-28 01:15:00,1,2,1,0.0,1.0,1
2018/2/28,01:30:00,258.9,C,2,0.0,3,7,59,70,19.3,2018-02-28 01:30:00,1,2,1,0.0,1.0,1
2018/2/28,01:45:00,256.9,C,2,0.0,3,7,59,70,19.3,2018-02-28 01:45:00,1,2,1,0.0,1.0,1
2018/2/28,02:00:00,271.7,C,2,0.0,3,7,59,70,19.3,2018-02-28 02:00:00,1,2,2,0.0,1.0,1
2018/2/28,02:15:00,262.7,C,2,0.0,3,7,59,70,19.2,2018-02-28 02:15:00,1,2,2,0.0,1.0,1
2018/2/28,02:30:00,248.5,C,2,0.0,3,7,59,70,19.2,2018-02-28 02:30:00,1,2,2,0.0,1.0,1
2018/2/28,02:45:00,253.8,C,2,0.0,3,7,59,70,19.2,2018-02-28 02:45:00,1,2,2,0.0,1.0,1
2018/2/28,03:00:00,239.9,C,2,0.0,3,7,59,70,19.2,2018-02-28 03:00:00,1,2,3,0.0,1.0,1
2018/2/28,03:15:00,247.5,C,2,0.0,3,7,59,70,19.3,2018-02-28 03:15:00,1,2,3,0.0,1.0,1
2018/2/28,03:30:00,243.5,C,2,0.0,3,7,59,70,19.3,2018-02-28 03:30:00,1,2,3,0.0,1.0,1
2018/2/28,03:45:00,227.2,C,2,0.0,3,7,59,70,19.3,2018-02-28 03:45:00,1,2,3,0.0,1.0,1
2018/2/28,04:00:00,250.0,C,2,0.0,3,7,59,70,19.3,2018-02-28 04:00:00,1,2,4,0.0,1.0,1
2018/2/28,04:15:00,237.8,C,2,0.0,3,7,59,70,19.2,2018-02-28 04:15:00,1,2,4,0.0,1.0,1
2018/2/28,04:30:00,217.5,C,2,0.0,3,7,59,70,19.2,2018-02-28 04:30:00,1,2,4,0.0,1.0,1
2018/2/28,04:45:00,226.0,C,2,0.0,3,7,59,70,19.2,2018-02-28 04:45:00,1,2,4,0.0,1.0,1
2018/2/28,05:00:00,229.4,C,2,0.0,3,7,59,70,19.2,2018-02-28 05:00:00,1,2,5,0.0,1.0,1
2018/2/28,05:15:00,234.1,C,2,0.0,3,7,59,70,19.3,2018-02-28 05:15:00,1,2,5,0.0,1.0,1
2018/2/28,05:30:00,230.8,C,2,0.0,3,7,59,70,19.3,2018-02-28 05:30:00,1,2,5,0.0,1.0,1
2018/2/28,05:45:00,257.1,C,2,0.0,3,7,59,70,19.3,2018-02-28 05:45:00,1,2,5,0.0,1.0,1
2018/2/28,06:00:00,252.7,C,2,0.0,3,7,59,70,19.3,2018-02-28 06:00:00,1,2,6,0.0,1.0,1
2018/2/28,06:15:00,236.2,C,2,0.0,3,7,59,70,19.2,2018-02-28 06:15:00,1,2,6,0.0,1.0,1
2018/2/28,06:30:00,264.1,C,2,0.0,3,7,59,70,19.2,2018-02-28 06:30:00,1,2,6,0.0,1.0,1
2018/2/28,06:45:00,238.6,C,2,0.0,3,7,59,70,19.2,2018-02-28 06:45:00,1,2,6,0.0,1.0,1
2018/2/28,07:00:00,266.1,C,2,0.0,3,7,59,70,19.2,2018-02-28 07:00:00,1,2,7,1.0,1.0,1
2018/2/28,07:15:00,239.8,C,2,0.0,3,7,59,70,20.4,2018-02-28 07:15:00,1,2,7,1.0,0.0,1
2018/2/28,07:30:00,256.0,C,2,0.0,3,7,59,70,20.4,2018-02-28 07:30:00,1,2,7,1.0,0.0,1
2018/2/28,07:45:00,255.6,C,2,0.0,3,7,59,70,20.4,2018-02-28 07:45:00,1,2,7,1.0,0.0,1
2018/2/28,08:00:00,253.4,C,2,0.0,3,7,59,70,20.4,2018-02-28 08:00:00,1,2,8,1.0,0.0,1
2018/2/28,08:15:00,251.8,C,2,0.0,3,7,59,70,22.9,2018-02-28 08:15:00,1,2,8,1.0,0.0,1
2018/2/28,08:30:00,251.4,C,2,0.0,3,7,59,70,22.9,2018-02-28 08:30:00,1,2,8,1.0,0.0,1
2018/2/28,08:45:00,249.7,C,2,0.0,3,7,59,70,22.9,2018-02-28 08:45:00,1,2,8,1.0,0.0,1
2018/2/28,09:00:00,263.6,C,2,0.0,3,7,59,70,22.9,2018-02-28 09:00:00,1,2,9,1.0,0.0,1
2018/2/28,09:15:00,269.1,C,2,0.0,3,7,59,70,25.2,2018-02-28 09:15:00,1,2,9,1.0,0.0,1
2018/2/28,09:30:00,264.5,C,2,0.0,3,7,59,70,25.2,2018-02-28 09:30:00,1,2,9,1.0,0.0,1
2018/2/28,09:45:00,283.5,C,2,0.0,3,7,59,70,25.2,2018-02-28 09:45:00,1,2,9,1.0,0.0,1
2018/2/28,10:00:00,283.1,C,2,0.0,3,7,59,70,25.2,2018-02-28 10:00:00,1,2,10,1.0,0.0,1
2018/2/28,10:15:00,290.5,C,2,0.0,3,7,59,70,26.5,2018-02-28 10:15:00,1,2,10,1.0,0.0,1
2018/2/28,10:30:00,278.4,C,2,0.0,3,7,59,70,26.5,2018-02-28 10:30:00,1,2,10,1.0,0.0,1
2018/2/28,10:45:00,293.6,C,2,0.0,3,7,59,70,26.5,2018-02-28 10:45:00,1,2,10,1.0,0.0,1
2018/2/28,11:00:00,289.7,C,2,0.0,3,7,59,70,26.5,2018-02-28 11:00:00,1,2,11,1.0,0.0,1
2018/2/28,11:15:00,267.8,C,2,0.0,3,7,59,70,28.2,2018-02-28 11:15:00,1,2,11,1.0,0.0,1
2018/2/28,11:30:00,278.9,C,2,0.0,3,7,59,70,28.2,2018-02-28 11:30:00,1,2,11,1.0,0.0,1
2018/2/28,11:45:00,274.9,C,2,0.0,3,7,59,70,28.2,2018-02-28 11:45:00,1,2,11,1.0,0.0,1
2018/2/28,12:00:00,283.7,C,2,0.0,3,7,59,70,28.2,2018-02-28 12:00:00,1,2,12,1.0,0.0,1
2018/2/28,12:15:00,270.4,C,2,0.0,3,7,59,70,28.1,2018-02-28 12:15:00,1,2,12,1.0,0.0,1
2018/2/28,12:30:00,269.7,C,2,0.0,3,7,59,70,28.1,2018-02-28 12:30:00,1,2,12,1.0,0.0,1
2018/2/28,12:45:00,258.3,C,2,0.0,3,7,59,70,28.1,2018-02-28 12:45:00,1,2,12,1.0,0.0,1
2018/2/28,13:00:00,277.7,C,2,0.0,3,7,59,70,28.1,2018-02-28 13:00:00,1,2,13,1.0,0.0,1
2018/2/28,13:15:00,280.2,C,2,0.0,3,7,59,70,27.7,2018-02-28 13:15:00,1,2,13,1.0,0.0,1
2018/2/28,13:30:00,289.9,C,2,0.0,3,7,59,70,27.7,2018-02-28 13:30:00,1,2,13,1.0,0.0,1
2018/2/28,13:45:00,298.6,C,2,0.0,3,7,59,70,27.7,2018-02-28 13:45:00,1,2,13,1.0,0.0,1
2018/2/28,14:00:00,299.9,C,2,0.0,3,7,59,70,27.7,2018-02-28 14:00:00,1,2,14,1.0,0.0,1
2018/2/28,14:15:00,289.6,C,2,0.0,3,7,59,70,27.9,2018-02-28 14:15:00,1,2,14,1.0,0.0,1
2018/2/28,14:30:00,283.6,C,2,0.0,3,7,59,70,27.9,2018-02-28 14:30:00,1,2,14,1.0,0.0,1
2018/2/28,14:45:00,282.3,C,2,0.0,3,7,59,70,27.9,2018-02-28 14:45:00,1,2,14,1.0,0.0,1
2018/2/28,15:00:00,290.8,C,2,0.0,3,7,59,70,27.9,2018-02-28 15:00:00,1,2,15,1.0,0.0,1
2018/2/28,15:15:00,270.8,C,2,0.0,3,7,59,70,28.5,2018-02-28 15:15:00,1,2,15,1.0,0.0,1
2018/2/28,15:30:00,283.7,C,2,0.0,3,7,59,70,28.5,2018-02-28 15:30:00,1,2,15,1.0,0.0,1
2018/2/28,15:45:00,297.7,C,2,0.0,3,7,59,70,28.5,2018-02-28 15:45:00,1,2,15,1.0,0.0,1
2018/2/28,16:00:00,303.9,C,2,0.0,3,7,59,70,28.5,2018-02-28 16:00:00,1,2,16,1.0,0.0,1
2018/2/28,16:15:00,294.6,C,2,0.0,3,7,59,70,27.0,2018-02-28 16:15:00,1,2,16,1.0,0.0,1
2018/2/28,16:30:00,281.2,C,2,0.0,3,7,59,70,27.0,2018-02-28 16:30:00,1,2,16,1.0,0.0,1
2018/2/28,16:45:00,279.9,C,2,0.0,3,7,59,70,27.0,2018-02-28 16:45:00,1,2,16,1.0,0.0,1
2018/2/28,17:00:00,279.4,C,2,0.0,3,7,59,70,27.0,2018-02-28 17:00:00,1,2,17,1.0,0.0,1
2018/2/28,17:15:00,273.7,C,2,0.0,3,7,59,70,24.6,2018-02-28 17:15:00,1,2,17,1.0,0.0,1
2018/2/28,17:30:00,261.1,C,2,0.0,3,7,59,70,24.6,2018-02-28 17:30:00,1,2,17,1.0,0.0,1
2018/2/28,17:45:00,284.6,C,2,0.0,3,7,59,70,24.6,2018-02-28 17:45:00,1,2,17,1.0,0.0,1
2018/2/28,18:00:00,284.4,C,2,0.0,3,7,59,70,24.6,2018-02-28 18:00:00,1,2,18,1.0,0.0,1
2018/2/28,18:15:00,273.8,C,2,0.0,3,7,59,70,23.9,2018-02-28 18:15:00,1,2,18,1.0,0.0,1
2018/2/28,18:30:00,273.4,C,2,0.0,3,7,59,70,23.9,2018-02-28 18:30:00,1,2,18,1.0,0.0,1
2018/2/28,18:45:00,268.5,C,2,0.0,3,7,59,70,23.9,2018-02-28 18:45:00,1,2,18,1.0,0.0,1
2018/2/28,19:00:00,274.7,C,2,0.0,3,7,59,70,23.9,2018-02-28 19:00:00,1,2,19,1.0,1.0,1
2018/2/28,19:15:00,261.1,C,2,0.0,3,7,59,70,23.4,2018-02-28 19:15:00,1,2,19,0.0,1.0,1
2018/2/28,19:30:00,245.0,C,2,0.0,3,7,59,70,23.4,2018-02-28 19:30:00,1,2,19,0.0,1.0,1
2018/2/28,19:45:00,253.6,C,2,0.0,3,7,59,70,23.4,2018-02-28 19:45:00,1,2,19,0.0,1.0,1
2018/2/28,20:00:00,257.9,C,2,0.0,3,7,59,70,23.4,2018-02-28 20:00:00,1,2,20,0.0,1.0,1
2018/2/28,20:15:00,254.5,C,2,0.0,3,7,59,70,22.2,2018-02-28 20:15:00,1,2,20,0.0,1.0,1
2018/2/28,20:30:00,256.1,C,2,0.0,3,7,59,70,22.2,2018-02-28 20:30:00,1,2,20,0.0,1.0,1
2018/2/28,20:45:00,259.6,C,2,0.0,3,7,59,70,22.2,2018-02-28 20:45:00,1,2,20,0.0,1.0,1
2018/2/28,21:00:00,260.0,C,2,0.0,3,7,59,70,22.2,2018-02-28 21:00:00,1,2,21,0.0,1.0,1
2018/2/28,21:15:00,255.4,C,2,0.0,3,7,59,70,21.3,2018-02-28 21:15:00,1,2,21,0.0,1.0,1
2018/2/28,21:30:00,248.3,C,2,0.0,3,7,59,70,21.3,2018-02-28 21:30:00,1,2,21,0.0,1.0,1
2018/2/28,21:45:00,240.2,C,2,0.0,3,7,59,70,21.3,2018-02-28 21:45:00,1,2,21,0.0,1.0,1
2018/2/28,22:00:00,254.5,C,2,0.0,3,7,59,70,21.3,2018-02-28 22:00:00,1,2,22,0.0,1.0,1
2018/2/28,22:15:00,245.3,C,2,0.0,3,7,59,70,20.8,2018-02-28 22:15:00,1,2,22,0.0,1.0,1
2018/2/28,22:30:00,244.6,C,2,0.0,3,7,59,70,20.8,2018-02-28 22:30:00,1,2,22,0.0,1.0,1
2018/2/28,22:45:00,251.0,C,2,0.0,3,7,59,70,20.8,2018-02-28 22:45:00,1,2,22,0.0,1.0,1
2018/2/28,23:00:00,255.1,C,2,0.0,3,7,59,70,20.8,2018-02-28 23:00:00,1,2,23,0.0,1.0,1
2018/2/28,23:15:00,256.2,C,2,0.0,3,7,59,70,20.7,2018-02-28 23:15:00,1,2,23,0.0,1.0,1
2018/2/28,23:30:00,254.5,C,2,0.0,3,7,59,70,20.7,2018-02-28 23:30:00,1,2,23,0.0,1.0,1
2018/2/28,23:45:00,253.4,C,2,0.0,3,7,59,70,20.7,2018-02-28 23:45:00,1,2,23,0.0,1.0,1
2018/3/1,00:00:00,239.7,C,2,0.0,3,7,59,70,20.7,2018-03-01 00:00:00,1,3,0,0.0,1.0,1
2018/3/1,00:15:00,246.4,C,2,0.0,4,1,60,71,20.2,2018-03-01 00:15:00,0,3,0,0.0,1.0,0
2018/3/1,00:30:00,243.0,C,2,0.0,4,1,60,71,20.2,2018-03-01 00:30:00,0,3,0,0.0,1.0,0
2018/3/1,00:45:00,244.8,C,2,0.0,4,1,60,71,20.2,2018-03-01 00:45:00,0,3,0,0.0,1.0,0
2018/3/1,01:00:00,237.8,C,2,0.0,4,1,60,71,20.2,2018-03-01 01:00:00,0,3,1,0.0,1.0,0
2018/3/1,01:15:00,221.2,C,2,0.0,4,1,60,71,20.1,2018-03-01 01:15:00,0,3,1,0.0,1.0,0
2018/3/1,01:30:00,240.9,C,2,0.0,4,1,60,71,20.1,2018-03-01 01:30:00,0,3,1,0.0,1.0,0
2018/3/1,01:45:00,234.7,C,2,0.0,4,1,60,71,20.1,2018-03-01 01:45:00,0,3,1,0.0,1.0,0
2018/3/1,02:00:00,233.8,C,2,0.0,4,1,60,71,20.1,2018-03-01 02:00:00,0,3,2,0.0,1.0,0
2018/3/1,02:15:00,228.4,C,2,0.0,4,1,60,71,19.2,2018-03-01 02:15:00,0,3,2,0.0,1.0,0
2018/3/1,02:30:00,237.3,C,2,0.0,4,1,60,71,19.2,2018-03-01 02:30:00,0,3,2,0.0,1.0,0
2018/3/1,02:45:00,241.7,C,2,0.0,4,1,60,71,19.2,2018-03-01 02:45:00,0,3,2,0.0,1.0,0
2018/3/1,03:00:00,233.4,C,2,0.0,4,1,60,71,19.2,2018-03-01 03:00:00,0,3,3,0.0,1.0,0
2018/3/1,03:15:00,247.1,C,2,0.0,4,1,60,71,19.0,2018-03-01 03:15:00,0,3,3,0.0,1.0,0
2018/3/1,03:30:00,244.0,C,2,0.0,4,1,60,71,19.0,2018-03-01 03:30:00,0,3,3,0.0,1.0,0
2018/3/1,03:45:00,251.0,C,2,0.0,4,1,60,71,19.0,2018-03-01 03:45:00,0,3,3,0.0,1.0,0
2018/3/1,04:00:00,240.2,C,2,0.0,4,1,60,71,19.0,2018-03-01 04:00:00,0,3,4,0.0,1.0,0
2018/3/1,04:15:00,236.2,C,2,0.0,4,1,60,71,18.4,2018-03-01 04:15:00,0,3,4,0.0,1.0,0
2018/3/1,04:30:00,237.3,C,2,0.0,4,1,60,71,18.4,2018-03-01 04:30:00,0,3,4,0.0,1.0,0
2018/3/1,04:45:00,225.5,C,2,0.0,4,1,60,71,18.4,2018-03-01 04:45:00,0,3,4,0.0,1.0,0
2018/3/1,05:00:00,230.0,C,2,0.0,4,1,60,71,18.4,2018-03-01 05:00:00,0,3,5,0.0,1.0,0
2018/3/1,05:15:00,227.5,C,2,0.0,4,1,60,71,17.2,2018-03-01 05:15:00,0,3,5,0.0,1.0,0
2018/3/1,05:30:00,222.6,C,2,0.0,4,1,60,71,17.2,2018-03-01 05:30:00,0,3,5,0.0,1.0,0
2018/3/1,05:45:00,230.1,C,2,0.0,4,1,60,71,17.2,2018-03-01 05:45:00,0,3,5,0.0,1.0,0
2018/3/1,06:00:00,227.2,C,2,0.0,4,1,60,71,17.2,2018-03-01 06:00:00,0,3,6,0.0,1.0,0
2018/3/1,06:15:00,229.6,C,2,0.0,4,1,60,71,17.8,2018-03-01 06:15:00,0,3,6,0.0,1.0,0
2018/3/1,06:30:00,250.3,C,2,0.0,4,1,60,71,17.8,2018-03-01 06:30:00,0,3,6,0.0,1.0,0
2018/3/1,06:45:00,246.0,C,2,0.0,4,1,60,71,17.8,2018-03-01 06:45:00,0,3,6,0.0,1.0,0
2018/3/1,07:00:00,252.7,C,2,0.0,4,1,60,71,17.8,2018-03-01 07:00:00,0,3,7,1.0,1.0,0
2018/3/1,07:15:00,254.0,C,2,0.0,4,1,60,71,20.7,2018-03-01 07:15:00,0,3,7,1.0,0.0,0
2018/3/1,07:30:00,249.6,C,2,0.0,4,1,60,71,20.7,2018-03-01 07:30:00,0,3,7,1.0,0.0,0
2018/3/1,07:45:00,273.2,B,1,0.0,4,1,60,71,20.7,2018-03-01 07:45:00,0,3,7,1.0,0.0,0
2018/3/1,08:00:00,266.2,B,1,0.0,4,1,60,71,20.7,2018-03-01 08:00:00,0,3,8,1.0,0.0,0
2018/3/1,08:15:00,270.0,B,1,0.0,4,1,60,71,24.1,2018-03-01 08:15:00,0,3,8,1.0,0.0,0
2018/3/1,08:30:00,276.3,B,1,0.0,4,1,60,71,24.1,2018-03-01 08:30:00,0,3,8,1.0,0.0,0
2018/3/1,08:45:00,268.2,B,1,0.0,4,1,60,71,24.1,2018-03-01 08:45:00,0,3,8,1.0,0.0,0
2018/3/1,09:00:00,285.0,B,1,0.0,4,1,60,71,24.1,2018-03-01 09:00:00,0,3,9,1.0,0.0,0
2018/3/1,09:15:00,287.6,B,1,0.0,4,1,60,71,26.3,2018-03-01 09:15:00,0,3,9,1.0,0.0,0
2018/3/1,09:30:00,306.8,B,1,0.0,4,1,60,71,26.3,2018-03-01 09:30:00,0,3,9,1.0,0.0,0
2018/3/1,09:45:00,313.6,B,1,0.0,4,1,60,71,26.3,2018-03-01 09:45:00,0,3,9,1.0,0.0,0
2018/3/1,10:00:00,318.3,B,1,0.0,4,1,60,71,26.3,2018-03-01 10:00:00,0,3,10,1.0,0.0,0
2018/3/1,10:15:00,302.7,B,1,0.0,4,1,60,71,27.7,2018-03-01 10:15:00,0,3,10,1.0,0.0,0
2018/3/1,10:30:00,305.8,B,1,0.0,4,1,60,71,27.7,2018-03-01 10:30:00,0,3,10,1.0,0.0,0
2018/3/1,10:45:00,321.7,B,1,0.0,4,1,60,71,27.7,2018-03-01 10:45:00,0,3,10,1.0,0.0,0
2018/3/1,11:00:00,335.5,B,1,0.0,4,1,60,71,27.7,2018-03-01 11:00:00,0,3,11,1.0,0.0,0
2018/3/1,11:15:00,336.7,B,1,0.0,4,1,60,71,28.9,2018-03-01 11:15:00,0,3,11,1.0,0.0,0
2018/3/1,11:30:00,339.3,B,1,0.0,4,1,60,71,28.9,2018-03-01 11:30:00,0,3,11,1.0,0.0,0
2018/3/1,11:45:00,335.5,B,1,0.0,4,1,60,71,28.9,2018-03-01 11:45:00,0,3,11,1.0,0.0,0
2018/3/1,12:00:00,337.3,B,1,0.0,4,1,60,71,28.9,2018-03-01 12:00:00,0,3,12,1.0,0.0,0
2018/3/1,12:15:00,330.9,B,1,0.0,4,1,60,71,29.4,2018-03-01 12:15:00,0,3,12,1.0,0.0,0
2018/3/1,12:30:00,332.4,B,1,0.0,4,1,60,71,29.4,2018-03-01 12:30:00,0,3,12,1.0,0.0,0
2018/3/1,12:45:00,323.0,B,1,0.0,4,1,60,71,29.4,2018-03-01 12:45:00,0,3,12,1.0,0.0,0
2018/3/1,13:00:00,323.1,B,1,0.0,4,1,60,71,29.4,2018-03-01 13:00:00,0,3,13,1.0,0.0,0
2018/3/1,13:15:00,301.6,B,1,0.0,4,1,60,71,29.1,2018-03-01 13:15:00,0,3,13,1.0,0.0,0
2018/3/1,13:30:00,307.6,B,1,0.0,4,1,60,71,29.1,2018-03-01 13:30:00,0,3,13,1.0,0.0,0
